ticket_id,created_at,agent_id,priority,resolution_hours,channel
3457,2024-05-12 00:00:00,244.0,High,8.05,Chat
3458,2024-05-12 00:30:00,222.0,Medium,28.77,Chat
3459,2024-05-12 01:00:00,251.0,High,5.18,Email
3460,2024-05-12 01:30:00,230.0,High,10.79,Phone
3461,2024-05-12 02:00:00,,Medium,29.84,Chat
3462,2024-05-12 02:30:00,240.0,Low,12.29,Phone
3463,2024-05-12 03:00:00,241.0,High,2.97,Chat
3464,2024-05-12 03:30:00,258.0,Low,11.38,Chat
3465,2024-05-12 04:00:00,227.0,High,12.3,Chat
3466,2024-05-12 04:30:00,251.0,Low,18.98,Chat
3467,2024-05-12 05:00:00,249.0,Low,3.04,Phone
3468,2024-05-12 05:30:00,225.0,High,27.64,Email
3469,2024-05-12 06:00:00,241.0,High,4.06,Chat
3470,2024-05-12 06:30:00,227.0,Medium,18.38,Email
3471,2024-05-12 07:00:00,239.0,Low,3.84,Phone
3472,2024-05-12 07:30:00,224.0,High,5.24,Chat
3473,2024-05-12 08:00:00,229.0,Medium,12.76,Phone
3474,2024-05-12 08:30:00,214.0,High,5.7,Phone
3475,2024-05-12 09:00:00,238.0,Low,8.98,Email
3476,2024-05-12 09:30:00,257.0,Low,21.46,Chat
3477,2024-05-12 10:00:00,221.0,High,8.66,Chat
3478,2024-05-12 10:30:00,204.0,Medium,4.05,Email
3479,2024-05-12 11:00:00,242.0,High,20.45,Email
3480,2024-05-12 11:30:00,212.0,Medium,8.83,Phone
3481,2024-05-12 12:00:00,241.0,Medium,1.81,Phone
3482,2024-05-12 12:30:00,239.0,Medium,12.57,Chat
3483,2024-05-12 13:00:00,256.0,Low,11.29,Chat
3484,2024-05-12 13:30:00,235.0,High,4.94,Email
3485,2024-05-12 14:00:00,207.0,High,11.23,Phone
3486,2024-05-12 14:30:00,216.0,Low,10.22,Unknown
3487,2024-05-12 15:00:00,216.0,High,9.34,Chat
3488,2024-05-12 15:30:00,256.0,High,8.44,Chat
3489,2024-05-12 16:00:00,251.0,High,2.13,Email
3490,2024-05-12 16:30:00,224.0,Medium,14.2,Email
3491,2024-05-12 17:00:00,252.0,Medium,11.33,Chat
3492,2024-05-12 17:30:00,235.0,Medium,4.03,Chat
3493,2024-05-12 18:00:00,218.0,High,13.42,Email
3494,2024-05-12 18:30:00,205.0,High,26.57,Chat
3495,2024-05-12 19:00:00,254.0,High,3.68,Email
3496,2024-05-12 19:30:00,253.0,Medium,13.6,Email
3497,2024-05-12 20:00:00,244.0,High,0.97,Chat
3498,2024-05-12 20:30:00,206.0,High,9.5,Phone
3499,2024-05-12 21:00:00,233.0,High,24.88,Email
3500,2024-05-12 21:30:00,223.0,Medium,3.83,Chat
3501,2024-05-12 22:00:00,240.0,High,3.53,Email
3502,2024-05-12 22:30:00,253.0,Medium,13.23,Phone
3503,2024-05-12 23:00:00,232.0,Medium,12.18,Email
3504,2024-05-12 23:30:00,256.0,Low,6.33,Email
3505,2024-05-13 00:00:00,211.0,Medium,15.31,Phone
3506,2024-05-13 00:30:00,254.0,Low,5.29,Email
3507,2024-05-13 01:00:00,252.0,Medium,15.16,Email
3508,2024-05-13 01:30:00,249.0,High,26.27,Chat
3509,2024-05-13 02:00:00,257.0,High,3.71,Phone
3510,2024-05-13 02:30:00,213.0,High,21.97,Chat
3511,2024-05-13 03:00:00,211.0,High,24.32,Chat
3512,2024-05-13 03:30:00,201.0,Medium,7.51,Chat
3513,2024-05-13 04:00:00,245.0,Medium,22.33,Email
3514,2024-05-13 04:30:00,227.0,High,7.83,Phone
3515,2024-05-13 05:00:00,217.0,Low,15.97,Phone
3516,2024-05-13 05:30:00,203.0,High,32.6,Chat
3517,2024-05-13 06:00:00,215.0,Low,14.02,Chat
3518,2024-05-13 06:30:00,257.0,Low,14.57,Unknown
3519,2024-05-13 07:00:00,204.0,High,4.94,Email
3520,2024-05-13 07:30:00,200.0,High,2.98,Email
3521,2024-05-13 08:00:00,215.0,High,7.84,Chat
3522,2024-05-13 08:30:00,219.0,Low,7.04,Chat
3523,2024-05-13 09:00:00,211.0,High,13.49,Email
3524,2024-05-13 09:30:00,,High,1.08,Phone
3525,2024-05-13 10:00:00,232.0,Medium,15.71,Chat
3526,2024-05-13 10:30:00,200.0,Medium,10.015,Email
3527,2024-05-13 11:00:00,258.0,Low,4.98,Phone
3528,2024-05-13 11:30:00,229.0,Medium,29.87,Chat
3529,2024-05-13 12:00:00,222.0,Low,4.8,Email
3530,2024-05-13 12:30:00,204.0,Medium,3.8,Chat
3531,2024-05-13 13:00:00,211.0,Medium,29.81,Email
3532,2024-05-13 13:30:00,253.0,High,3.16,Email
3533,2024-05-13 14:00:00,220.0,High,17.23,Chat
3534,2024-05-13 14:30:00,241.0,Medium,17.65,Email
3535,2024-05-13 15:00:00,209.0,Medium,5.27,Chat
3536,2024-05-13 15:30:00,222.0,High,18.63,Chat
3537,2024-05-13 16:00:00,219.0,High,4.58,Email
3538,2024-05-13 16:30:00,250.0,High,7.58,Email
3539,2024-05-13 17:00:00,223.0,High,19.55,Email
3540,2024-05-13 17:30:00,247.0,Low,18.57,Chat
3541,2024-05-13 18:00:00,255.0,High,10.93,Chat
3542,2024-05-13 18:30:00,219.0,Low,10.0,Email
3543,2024-05-13 19:00:00,212.0,Medium,1.74,Chat
3544,2024-05-13 19:30:00,250.0,High,9.67,Phone
3545,2024-05-13 20:00:00,255.0,Low,12.4,Email
3546,2024-05-13 20:30:00,255.0,Medium,6.05,Chat
3547,2024-05-13 21:00:00,207.0,Low,3.68,Email
3548,2024-05-13 21:30:00,237.0,Medium,26.71,Email
3549,2024-05-13 22:00:00,206.0,High,12.56,Phone
3550,2024-05-13 22:30:00,221.0,High,12.15,Email
3551,2024-05-13 23:00:00,224.0,High,1.76,Phone
3552,2024-05-13 23:30:00,254.0,High,22.15,Phone
3553,2024-05-14 00:00:00,243.0,High,10.14,Email
3554,2024-05-14 00:30:00,256.0,High,7.38,Phone
3555,2024-05-14 01:00:00,250.0,Low,4.49,Phone
3556,2024-05-14 01:30:00,220.0,High,11.23,Email
3557,2024-05-14 02:00:00,,Medium,8.49,Phone
3558,2024-05-14 02:30:00,205.0,High,15.3,Chat
3559,2024-05-14 03:00:00,212.0,Low,15.19,Email
3560,2024-05-14 03:30:00,252.0,Medium,20.46,Chat
3561,2024-05-14 04:00:00,203.0,Medium,8.63,Phone
3562,2024-05-14 04:30:00,239.0,High,25.87,Phone
3563,2024-05-14 05:00:00,253.0,Medium,4.21,Phone
3564,2024-05-14 05:30:00,213.0,High,10.16,Chat
3565,2024-05-14 06:00:00,241.0,Medium,5.69,Email
3566,2024-05-14 06:30:00,234.0,Low,5.88,Email
3567,2024-05-14 07:00:00,242.0,High,8.06,Email
3568,2024-05-14 07:30:00,218.0,High,27.29,Chat
3569,2024-05-14 08:00:00,206.0,High,1.12,Email
3570,2024-05-14 08:30:00,255.0,Low,4.51,Chat
3571,2024-05-14 09:00:00,206.0,High,6.18,Email
3572,2024-05-14 09:30:00,220.0,High,10.29,Chat
3573,2024-05-14 10:00:00,200.0,Medium,18.42,Chat
3574,2024-05-14 10:30:00,211.0,High,15.57,Phone
3575,2024-05-14 11:00:00,239.0,High,6.96,Email
3576,2024-05-14 11:30:00,202.0,High,5.29,Chat
3577,2024-05-14 12:00:00,213.0,Medium,4.04,Email
3578,2024-05-14 12:30:00,220.0,High,24.69,Chat
3579,2024-05-14 13:00:00,219.0,Low,22.34,Phone
3580,2024-05-14 13:30:00,259.0,High,4.63,Phone
3581,2024-05-14 14:00:00,211.0,Medium,29.97,Email
3582,2024-05-14 14:30:00,213.0,Low,17.29,Email
3583,2024-05-14 15:00:00,245.0,High,10.92,Phone
3584,2024-05-14 15:30:00,227.0,Low,9.73,Email
3585,2024-05-14 16:00:00,229.0,Low,11.43,Chat
3586,2024-05-14 16:30:00,258.0,Low,24.03,Email
3587,2024-05-14 17:00:00,212.0,Medium,1.82,Chat
3588,2024-05-14 17:30:00,200.0,High,18.72,Email
3589,2024-05-14 18:00:00,252.0,High,15.03,Chat
3590,2024-05-14 18:30:00,217.0,Medium,10.74,Email
3591,2024-05-14 19:00:00,219.0,High,5.47,Phone
3592,2024-05-14 19:30:00,249.0,Low,11.22,Chat
3593,2024-05-14 20:00:00,237.0,Low,5.3,Chat
3594,2024-05-14 20:30:00,205.0,Low,8.07,Chat
3595,2024-05-14 21:00:00,253.0,Low,2.22,Phone
3596,2024-05-14 21:30:00,255.0,High,9.34,Chat
3597,2024-05-14 22:00:00,200.0,High,0.89,Chat
3598,2024-05-14 22:30:00,250.0,Medium,9.48,Chat
3599,2024-05-14 23:00:00,210.0,High,3.15,Email
3600,2024-05-14 23:30:00,208.0,High,7.8,Chat
3601,2024-05-15 00:00:00,245.0,High,8.94,Phone
3602,2024-05-15 00:30:00,235.0,Medium,14.97,Chat
3603,2024-05-15 01:00:00,226.0,High,5.56,Email
3604,2024-05-15 01:30:00,233.0,High,3.43,Email
3605,2024-05-15 02:00:00,212.0,Medium,7.23,Email
3606,2024-05-15 02:30:00,241.0,High,16.6,Chat
3607,2024-05-15 03:00:00,221.0,High,17.11,Email
3608,2024-05-15 03:30:00,218.0,Medium,20.82,Email
3609,2024-05-15 04:00:00,233.0,Medium,19.5,Phone
3610,2024-05-15 04:30:00,223.0,Medium,16.84,Email
3611,2024-05-15 05:00:00,203.0,High,3.15,Phone
3612,2024-05-15 05:30:00,214.0,Low,34.12,Email
3613,2024-05-15 06:00:00,258.0,Medium,13.84,Phone
3614,2024-05-15 06:30:00,217.0,Medium,6.85,Email
3615,2024-05-15 07:00:00,223.0,Low,3.59,Chat
3616,2024-05-15 07:30:00,210.0,Medium,9.61,Email
3617,2024-05-15 08:00:00,203.0,High,3.03,Email
3618,2024-05-15 08:30:00,254.0,Medium,7.57,Chat
3619,2024-05-15 09:00:00,235.0,Low,17.71,Chat
3620,2024-05-15 09:30:00,253.0,Low,13.47,Email
3621,2024-05-15 10:00:00,249.0,Medium,18.63,Chat
3622,2024-05-15 10:30:00,221.0,Medium,0.13,Unknown
3623,2024-05-15 11:00:00,228.0,Medium,14.36,Chat
3624,2024-05-15 11:30:00,241.0,Low,23.56,Email
3625,2024-05-15 12:00:00,246.0,Medium,10.86,Chat
3626,2024-05-15 12:30:00,229.0,High,12.68,Chat
3627,2024-05-15 13:00:00,202.0,Medium,6.58,Chat
3628,2024-05-15 13:30:00,216.0,High,11.75,Phone
3629,2024-05-15 14:00:00,218.0,High,16.37,Phone
3630,2024-05-15 14:30:00,220.0,Low,4.84,Email
3631,2024-05-15 15:00:00,235.0,High,10.42,Email
3632,2024-05-15 15:30:00,257.0,Medium,10.99,Email
3633,2024-05-15 16:00:00,208.0,Medium,6.65,Unknown
3634,2024-05-15 16:30:00,220.0,Medium,5.44,Unknown
3635,2024-05-15 17:00:00,216.0,Low,34.32,Phone
3636,2024-05-15 17:30:00,234.0,Low,10.29,Chat
3637,2024-05-15 18:00:00,248.0,High,3.78,Email
3638,2024-05-15 18:30:00,256.0,Medium,11.4,Email
3639,2024-05-15 19:00:00,230.0,Low,13.49,Email
3640,2024-05-15 19:30:00,217.0,Low,16.31,Chat
3641,2024-05-15 20:00:00,213.0,High,21.94,Email
3642,2024-05-15 20:30:00,,Low,9.75,Email
3643,2024-05-15 21:00:00,202.0,High,22.7,Email
3644,2024-05-15 21:30:00,206.0,High,20.6,Chat
3645,2024-05-15 22:00:00,203.0,High,17.19,Email
3646,2024-05-15 22:30:00,243.0,Medium,8.77,Email
3647,2024-05-15 23:00:00,251.0,Low,30.22,Phone
3648,2024-05-15 23:30:00,248.0,High,6.97,Phone
3649,2024-05-16 00:00:00,216.0,Medium,8.21,Phone
3650,2024-05-16 00:30:00,250.0,Medium,8.64,Phone
3651,2024-05-16 01:00:00,200.0,High,11.65,Phone
3652,2024-05-16 01:30:00,258.0,High,21.6,Chat
3653,2024-05-16 02:00:00,235.0,Low,13.19,Chat
3654,2024-05-16 02:30:00,242.0,Medium,7.34,Chat
3655,2024-05-16 03:00:00,205.0,High,19.8,Email
3656,2024-05-16 03:30:00,258.0,Medium,6.13,Email
3657,2024-05-16 04:00:00,223.0,Low,7.12,Phone
3658,2024-05-16 04:30:00,216.0,Medium,12.06,Email
3659,2024-05-16 05:00:00,251.0,Medium,14.39,Phone
3660,2024-05-16 05:30:00,231.0,Medium,8.05,Phone
3661,2024-05-16 06:00:00,207.0,Low,5.95,Phone
3662,2024-05-16 06:30:00,212.0,High,4.94,Chat
3663,2024-05-16 07:00:00,221.0,High,8.26,Chat
3664,2024-05-16 07:30:00,205.0,Low,9.2,Phone
3665,2024-05-16 08:00:00,230.0,High,7.14,Email
3666,2024-05-16 08:30:00,226.0,Low,9.01,Chat
3667,2024-05-16 09:00:00,238.0,Medium,7.62,Chat
3668,2024-05-16 09:30:00,243.0,Medium,12.71,Chat
3669,2024-05-16 10:00:00,208.0,High,38.93,Email
3670,2024-05-16 10:30:00,246.0,High,8.67,Chat
3671,2024-05-16 11:00:00,,High,2.89,Chat
3672,2024-05-16 11:30:00,201.0,High,16.08,Phone
3673,2024-05-16 12:00:00,245.0,High,25.34,Unknown
3674,2024-05-16 12:30:00,256.0,High,7.89,Email
3675,2024-05-16 13:00:00,223.0,High,10.24,Phone
3676,2024-05-16 13:30:00,,Medium,21.55,Chat
3677,2024-05-16 14:00:00,233.0,Medium,7.37,Chat
3678,2024-05-16 14:30:00,217.0,High,8.02,Chat
3679,2024-05-16 15:00:00,212.0,High,1.74,Phone
3680,2024-05-16 15:30:00,249.0,High,5.64,Chat
3681,2024-05-16 16:00:00,236.0,High,19.94,Chat
3682,2024-05-16 16:30:00,253.0,Low,30.07,Chat
3683,2024-05-16 17:00:00,242.0,Medium,32.8,Unknown
3684,2024-05-16 17:30:00,244.0,High,6.47,Chat
3685,2024-05-16 18:00:00,247.0,High,3.82,Chat
3686,2024-05-16 18:30:00,219.0,High,8.12,Chat
3687,2024-05-16 19:00:00,207.0,High,6.09,Unknown
3688,2024-05-16 19:30:00,227.0,Medium,7.19,Email
3689,2024-05-16 20:00:00,258.0,High,11.97,Chat
3690,2024-05-16 20:30:00,250.0,Low,3.47,Chat
3691,2024-05-16 21:00:00,243.0,Medium,5.05,Phone
3692,2024-05-16 21:30:00,221.0,High,14.06,Email
3693,2024-05-16 22:00:00,212.0,Low,14.34,Chat
3694,2024-05-16 22:30:00,248.0,Low,14.22,Email
3695,2024-05-16 23:00:00,226.0,Low,2.84,Chat
3696,2024-05-16 23:30:00,246.0,Medium,11.77,Email
3697,2024-05-17 00:00:00,212.0,Medium,20.7,Email
3698,2024-05-17 00:30:00,228.0,High,8.43,Chat
3699,2024-05-17 01:00:00,247.0,High,4.27,Email
3700,2024-05-17 01:30:00,253.0,High,7.19,Chat
3701,2024-05-17 02:00:00,202.0,High,21.52,Email
3702,2024-05-17 02:30:00,223.0,Low,20.0,Email
3703,2024-05-17 03:00:00,216.0,Medium,4.37,Email
3704,2024-05-17 03:30:00,244.0,Low,5.34,Chat
3705,2024-05-17 04:00:00,246.0,High,12.29,Chat
3706,2024-05-17 04:30:00,238.0,High,23.1,Unknown
3707,2024-05-17 05:00:00,244.0,High,25.16,Email
3708,2024-05-17 05:30:00,219.0,High,0.66,Phone
3709,2024-05-17 06:00:00,,High,8.81,Email
3710,2024-05-17 06:30:00,231.0,Low,6.55,Email
3711,2024-05-17 07:00:00,201.0,Low,11.27,Email
3712,2024-05-17 07:30:00,236.0,High,31.66,Chat
3713,2024-05-17 08:00:00,236.0,High,12.26,Email
3714,2024-05-17 08:30:00,232.0,Low,5.13,Email
3715,2024-05-17 09:00:00,250.0,High,28.87,Chat
3716,2024-05-17 09:30:00,206.0,High,20.6,Chat
3717,2024-05-17 10:00:00,224.0,High,13.02,Email
3718,2024-05-17 10:30:00,259.0,Low,16.77,Chat
3719,2024-05-17 11:00:00,215.0,Medium,8.54,Chat
3720,2024-05-17 11:30:00,257.0,High,12.27,Phone
3721,2024-05-17 12:00:00,200.0,High,3.35,Chat
3722,2024-05-17 12:30:00,202.0,Medium,22.8,Chat
3723,2024-05-17 13:00:00,212.0,High,13.03,Unknown
3724,2024-05-17 13:30:00,256.0,High,6.04,Email
3725,2024-05-17 14:00:00,238.0,High,25.7,Chat
3726,2024-05-17 14:30:00,231.0,Medium,24.08,Phone
3727,2024-05-17 15:00:00,207.0,High,22.67,Phone
3728,2024-05-17 15:30:00,207.0,Low,11.65,Email
3729,2024-05-17 16:00:00,251.0,Low,16.19,Email
3730,2024-05-17 16:30:00,249.0,Low,4.37,Email
3731,2024-05-17 17:00:00,203.0,Low,7.04,Unknown
3732,2024-05-17 17:30:00,225.0,Medium,4.48,Email
3733,2024-05-17 18:00:00,232.0,High,17.53,Email
3734,2024-05-17 18:30:00,242.0,Low,7.04,Phone
3735,2024-05-17 19:00:00,200.0,Medium,11.88,Email
3736,2024-05-17 19:30:00,249.0,Low,8.1,Email
3737,2024-05-17 20:00:00,231.0,High,12.02,Phone
3738,2024-05-17 20:30:00,232.0,High,6.28,Chat
3739,2024-05-17 21:00:00,221.0,High,6.05,Email
3740,2024-05-17 21:30:00,202.0,Medium,4.01,Chat
3741,2024-05-17 22:00:00,255.0,High,10.87,Phone
3742,2024-05-17 22:30:00,249.0,High,14.87,Email
3743,2024-05-17 23:00:00,249.0,High,2.71,Email
3744,2024-05-17 23:30:00,241.0,Medium,20.03,Email
3745,2024-05-18 00:00:00,229.0,Medium,26.59,Email
3746,2024-05-18 00:30:00,254.0,High,5.25,Chat
3747,2024-05-18 01:00:00,206.0,High,8.14,Email
3748,2024-05-18 01:30:00,216.0,High,4.46,Email
3749,2024-05-18 02:00:00,226.0,Low,21.27,Chat
3750,2024-05-18 02:30:00,247.0,High,31.35,Phone
3751,2024-05-18 03:00:00,220.0,Low,12.18,Email
3752,2024-05-18 03:30:00,252.0,High,1.31,Unknown
3753,2024-05-18 04:00:00,218.0,High,25.76,Chat
3754,2024-05-18 04:30:00,,Low,1.81,Email
3755,2024-05-18 05:00:00,219.0,High,13.74,Email
3756,2024-05-18 05:30:00,224.0,Medium,12.6,Chat
3757,2024-05-18 06:00:00,248.0,High,8.91,Email
3758,2024-05-18 06:30:00,220.0,Low,7.62,Email
3759,2024-05-18 07:00:00,229.0,High,5.15,Unknown
3760,2024-05-18 07:30:00,200.0,High,7.1,Phone
3761,2024-05-18 08:00:00,233.0,High,19.09,Chat
3762,2024-05-18 08:30:00,,Low,13.49,Phone
3763,2024-05-18 09:00:00,229.0,Medium,7.52,Email
3764,2024-05-18 09:30:00,219.0,High,4.76,Email
3765,2024-05-18 10:00:00,222.0,Low,4.27,Email
3766,2024-05-18 10:30:00,206.0,Low,6.96,Chat
3767,2024-05-18 11:00:00,227.0,High,15.69,Email
3768,2024-05-18 11:30:00,245.0,High,14.43,Email
3769,2024-05-18 12:00:00,236.0,Low,11.81,Unknown
3770,2024-05-18 12:30:00,225.0,Low,7.02,Email
3771,2024-05-18 13:00:00,,Medium,6.11,Unknown
3772,2024-05-18 13:30:00,234.0,High,9.22,Chat
3773,2024-05-18 14:00:00,236.0,Medium,15.54,Chat
3774,2024-05-18 14:30:00,,High,2.73,Email
3775,2024-05-18 15:00:00,241.0,High,3.63,Chat
3776,2024-05-18 15:30:00,221.0,Medium,10.9,Email
3777,2024-05-18 16:00:00,211.0,High,3.02,Chat
3778,2024-05-18 16:30:00,245.0,High,18.48,Unknown
3779,2024-05-18 17:00:00,234.0,High,19.98,Email
3780,2024-05-18 17:30:00,228.0,Medium,7.03,Email
3781,2024-05-18 18:00:00,242.0,Low,15.43,Unknown
3782,2024-05-18 18:30:00,235.0,Medium,3.96,Chat
3783,2024-05-18 19:00:00,245.0,Low,3.38,Chat
3784,2024-05-18 19:30:00,225.0,Medium,10.79,Phone
3785,2024-05-18 20:00:00,259.0,High,25.47,Chat
3786,2024-05-18 20:30:00,233.0,Low,19.41,Chat
3787,2024-05-18 21:00:00,,Low,50.54,Email
3788,2024-05-18 21:30:00,253.0,High,47.73,Phone
3789,2024-05-18 22:00:00,259.0,Low,13.58,Email
3790,2024-05-18 22:30:00,216.0,Low,11.56,Chat
3791,2024-05-18 23:00:00,213.0,High,4.15,Email
3792,2024-05-18 23:30:00,231.0,Low,11.11,Email
3793,2024-05-19 00:00:00,204.0,High,8.4,Chat
3794,2024-05-19 00:30:00,241.0,Low,14.43,Phone
3795,2024-05-19 01:00:00,240.0,Low,3.01,Unknown
3796,2024-05-19 01:30:00,205.0,High,7.86,Chat
3797,2024-05-19 02:00:00,216.0,High,1.77,Chat
3798,2024-05-19 02:30:00,257.0,High,20.06,Chat
3799,2024-05-19 03:00:00,,High,1.51,Email
3800,2024-05-19 03:30:00,229.0,Medium,34.59,Phone
3801,2024-05-19 04:00:00,240.0,High,21.88,Chat
3802,2024-05-19 04:30:00,214.0,High,6.91,Email
3803,2024-05-19 05:00:00,220.0,Low,11.91,Chat
3804,2024-05-19 05:30:00,245.0,High,34.49,Email
3805,2024-05-19 06:00:00,225.0,High,0.95,Email
3806,2024-05-19 06:30:00,248.0,High,14.19,Chat
3807,2024-05-19 07:00:00,203.0,High,27.58,Phone
3808,2024-05-19 07:30:00,237.0,High,15.56,Phone
3809,2024-05-19 08:00:00,220.0,High,13.11,Phone
3810,2024-05-19 08:30:00,254.0,Medium,8.81,Unknown
3811,2024-05-19 09:00:00,226.0,Low,4.97,Email
3812,2024-05-19 09:30:00,205.0,High,8.72,Chat
3813,2024-05-19 10:00:00,250.0,High,9.77,Chat
3814,2024-05-19 10:30:00,231.0,High,14.64,Phone
3815,2024-05-19 11:00:00,203.0,High,13.29,Chat
3816,2024-05-19 11:30:00,,High,16.92,Email
3817,2024-05-19 12:00:00,235.0,High,9.85,Email
3818,2024-05-19 12:30:00,255.0,Medium,11.08,Email
3819,2024-05-19 13:00:00,242.0,High,10.71,Email
3820,2024-05-19 13:30:00,238.0,High,6.62,Email
3821,2024-05-19 14:00:00,213.0,High,6.48,Chat
3822,2024-05-19 14:30:00,236.0,Low,2.64,Email
3823,2024-05-19 15:00:00,210.0,Medium,3.36,Email
3824,2024-05-19 15:30:00,223.0,Low,2.78,Phone
3825,2024-05-19 16:00:00,225.0,Medium,11.46,Email
3826,2024-05-19 16:30:00,234.0,High,1.75,Email
3827,2024-05-19 17:00:00,212.0,High,10.88,Chat
3828,2024-05-19 17:30:00,233.0,High,2.51,Chat
3829,2024-05-19 18:00:00,219.0,Low,4.18,Chat
3830,2024-05-19 18:30:00,254.0,Low,9.55,Email
3831,2024-05-19 19:00:00,259.0,High,9.07,Phone
3832,2024-05-19 19:30:00,249.0,Low,15.37,Chat
3833,2024-05-19 20:00:00,214.0,High,11.79,Phone
3834,2024-05-19 20:30:00,244.0,Low,5.93,Chat
3835,2024-05-19 21:00:00,258.0,High,8.13,Phone
3836,2024-05-19 21:30:00,255.0,High,15.8,Email
3837,2024-05-19 22:00:00,252.0,Medium,9.79,Email
3838,2024-05-19 22:30:00,203.0,Low,18.45,Unknown
3839,2024-05-19 23:00:00,209.0,High,4.79,Email
3840,2024-05-19 23:30:00,246.0,High,4.99,Phone
3841,2024-05-20 00:00:00,218.0,High,2.98,Chat
3842,2024-05-20 00:30:00,227.0,High,17.86,Chat
3843,2024-05-20 01:00:00,228.0,High,26.08,Email
3844,2024-05-20 01:30:00,245.0,Low,6.6,Email
3845,2024-05-20 02:00:00,244.0,Medium,5.85,Unknown
3846,2024-05-20 02:30:00,217.0,High,3.3,Chat
3847,2024-05-20 03:00:00,247.0,Low,19.75,Email
3848,2024-05-20 03:30:00,228.0,Medium,7.62,Phone
3849,2024-05-20 04:00:00,235.0,High,11.42,Email
3850,2024-05-20 04:30:00,249.0,High,10.32,Chat
3851,2024-05-20 05:00:00,217.0,High,2.23,Phone
3852,2024-05-20 05:30:00,202.0,Medium,1.49,Chat
3853,2024-05-20 06:00:00,239.0,Medium,24.78,Email
3854,2024-05-20 06:30:00,217.0,Medium,20.96,Phone
3855,2024-05-20 07:00:00,215.0,High,18.85,Phone
3856,2024-05-20 07:30:00,229.0,Medium,8.29,Chat
3857,2024-05-20 08:00:00,252.0,High,4.79,Phone
3858,2024-05-20 08:30:00,251.0,Low,9.71,Chat
3859,2024-05-20 09:00:00,243.0,High,4.26,Email
3860,2024-05-20 09:30:00,216.0,Medium,12.05,Email
3861,2024-05-20 10:00:00,256.0,High,8.46,Phone
3862,2024-05-20 10:30:00,249.0,Medium,6.76,Phone
3863,2024-05-20 11:00:00,202.0,High,11.84,Email
3864,2024-05-20 11:30:00,214.0,Medium,7.81,Phone
3865,2024-05-20 12:00:00,207.0,Medium,4.05,Phone
3866,2024-05-20 12:30:00,218.0,Low,4.82,Email
3867,2024-05-20 13:00:00,240.0,High,8.92,Phone
3868,2024-05-20 13:30:00,233.0,Medium,7.49,Chat
3869,2024-05-20 14:00:00,208.0,Low,16.24,Email
3870,2024-05-20 14:30:00,239.0,High,11.27,Chat
3871,2024-05-20 15:00:00,235.0,High,12.17,Email
3872,2024-05-20 15:30:00,252.0,High,2.84,Chat
3873,2024-05-20 16:00:00,218.0,High,8.02,Unknown
3874,2024-05-20 16:30:00,252.0,Low,2.76,Email
3875,2024-05-20 17:00:00,239.0,Low,6.01,Chat
3876,2024-05-20 17:30:00,215.0,High,13.94,Chat
3877,2024-05-20 18:00:00,219.0,High,5.64,Email
3878,2024-05-20 18:30:00,244.0,High,7.01,Chat
3879,2024-05-20 19:00:00,241.0,High,11.03,Email
3880,2024-05-20 19:30:00,238.0,Low,6.81,Phone
3881,2024-05-20 20:00:00,224.0,High,19.94,Phone
3882,2024-05-20 20:30:00,223.0,Low,6.25,Chat
3883,2024-05-20 21:00:00,233.0,High,8.0,Email
3884,2024-05-20 21:30:00,246.0,High,23.03,Email
3885,2024-05-20 22:00:00,215.0,Low,10.8,Email
3886,2024-05-20 22:30:00,253.0,Low,8.51,Chat
3887,2024-05-20 23:00:00,211.0,High,30.35,Chat
3888,2024-05-20 23:30:00,228.0,Low,11.82,Email
3889,2024-05-21 00:00:00,218.0,High,23.07,Phone
3890,2024-05-21 00:30:00,254.0,High,14.85,Chat
3891,2024-05-21 01:00:00,210.0,High,15.44,Unknown
3892,2024-05-21 01:30:00,207.0,High,23.93,Chat
3893,2024-05-21 02:00:00,241.0,Medium,14.14,Chat
3894,2024-05-21 02:30:00,209.0,High,7.36,Phone
3895,2024-05-21 03:00:00,259.0,Medium,9.06,Chat
3896,2024-05-21 03:30:00,245.0,High,9.69,Phone
3897,2024-05-21 04:00:00,252.0,High,21.88,Chat
3898,2024-05-21 04:30:00,218.0,Medium,19.2,Email
3899,2024-05-21 05:00:00,244.0,Low,11.88,Phone
3900,2024-05-21 05:30:00,235.0,Medium,10.35,Phone
3901,2024-05-21 06:00:00,225.0,High,11.76,Email
3902,2024-05-21 06:30:00,229.0,Low,20.89,Email
3903,2024-05-21 07:00:00,201.0,High,31.54,Chat
3904,2024-05-21 07:30:00,208.0,High,12.38,Email
3905,2024-05-21 08:00:00,207.0,High,4.45,Chat
3906,2024-05-21 08:30:00,245.0,High,3.27,Email
3907,2024-05-21 09:00:00,216.0,Low,4.33,Chat
3908,2024-05-21 09:30:00,244.0,Low,31.84,Chat
3909,2024-05-21 10:00:00,242.0,Medium,3.25,Phone
3910,2024-05-21 10:30:00,208.0,Medium,7.25,Phone
3911,2024-05-21 11:00:00,219.0,Low,10.85,Email
3912,2024-05-21 11:30:00,215.0,Medium,4.98,Chat
3913,2024-05-21 12:00:00,206.0,High,11.01,Unknown
3914,2024-05-21 12:30:00,248.0,Low,14.04,Email
3915,2024-05-21 13:00:00,222.0,High,12.59,Chat
3916,2024-05-21 13:30:00,254.0,High,20.32,Email
